  1.00000201797E+00  2.00945592972E-02
  1.00000201624E+00  2.00945592972E-02
  1.00000201211E+00  2.00945592972E-02
  1.00000200240E+00  2.00945592972E-02
  1.00000198019E+00  2.00945592972E-02
  1.00000193202E+00  2.00945592972E-02
  1.00000183508E+00  2.00945592972E-02
  1.00000165606E+00  2.00945592972E-02
  1.00000134709E+00  2.00945592972E-02
  1.00000083585E+00  2.00945592972E-02
  1.00000000000E+00  2.00945592972E-02
  9.99999989414E-01  2.00945592972E-02
  9.99999978810E-01  2.00945592972E-02
  9.99999968188E-01  2.00945592972E-02
  9.99999957551E-01  2.00945592972E-02
  9.99999946899E-01  2.00945592972E-02
  9.99999936233E-01  2.00945592972E-02
  9.99999925554E-01  2.00945592972E-02
  9.99999914864E-01  2.00945592972E-02
  9.99999904164E-01  2.00945592972E-02
  9.99999893455E-01  2.00945592972E-02
  9.99999882738E-01  2.00945592972E-02
  9.99999872015E-01  2.00945592972E-02
  9.99999861286E-01  2.00945592972E-02
  9.99999850554E-01  2.00945592972E-02
  9.99999839819E-01  2.00945592972E-02
  9.99999829083E-01  2.00945592972E-02
  9.99999818348E-01  2.00945592972E-02
  9.99999807614E-01  2.00945592972E-02
  9.99999796883E-01  2.00945592972E-02
  9.99999540345E-01  2.00945592972E-02
  9.99999257171E-01  2.00945592972E-02
  9.99999017070E-01  2.00945592972E-02
  9.99998599732E-01  2.00945592972E-02
  9.99998219246E-01  2.00945592972E-02
  9.99997799724E-01  2.00945592972E-02
  9.99997337305E-01  2.00945592972E-02
  9.99996827771E-01  2.00945592972E-02
  9.99996266521E-01  2.00945592972E-02
  9.99995648560E-01  2.00945592972E-02
  9.99994968526E-01  2.00945592972E-02
  9.99994220691E-01  2.00945592972E-02
  9.99993398926E-01  2.00945592972E-02
  9.99992496743E-01  2.00945592972E-02
  9.99991507307E-01  2.00945592972E-02
  9.99990423189E-01  2.00945592972E-02
  9.99989236161E-01  2.00945592972E-02
  9.99987937209E-01  2.00945592972E-02
  9.99986349345E-01  2.00945592972E-02
  9.99985041389E-01  2.00945592972E-02
  9.99983266499E-01  2.00945592972E-02
  9.99981413087E-01  2.00945592972E-02
  9.99979389845E-01  2.00945592972E-02
  9.99977182365E-01  2.00945592972E-02
  9.99974775219E-01  2.00945592972E-02
  9.99971516140E-01  2.00945592972E-02
  9.99969294938E-01  2.00945592972E-02
  9.99964623541E-01  2.00945592972E-02
  9.99962803121E-01  2.00945592972E-02
  9.99959125176E-01  2.00945592972E-02
  9.99955129273E-01  2.00945592972E-02
  9.99950790625E-01  2.00945592972E-02
  9.99946677888E-01  2.00945592972E-02
  9.99943740499E-01  2.00945592972E-02
  9.99936701344E-01  2.00945592972E-02
  9.99933712702E-01  2.00945592972E-02
  9.99922957337E-01  2.00945592972E-02
  9.99916693039E-01  2.00945592972E-02
  9.99908321151E-01  2.00945592972E-02
  9.99895818909E-01  2.00945592972E-02
  9.99891200755E-01  2.00945592972E-02
  9.99885914605E-01  2.00945592972E-02
  9.99871201109E-01  2.00945592972E-02
  9.99860809828E-01  2.00945592972E-02
  9.99847870327E-01  2.00945592972E-02
  9.99834799222E-01  2.00945592972E-02
  9.99819724685E-01  2.00945592972E-02
  9.99805492518E-01  2.00945592972E-02
  9.99793369893E-01  2.00945592972E-02
  9.99771441124E-01  2.00945592972E-02
  9.99752417855E-01  2.00945592972E-02
  9.99734463184E-01  2.00945592972E-02
  9.99717896837E-01  2.00945592972E-02
  9.99686188575E-01  2.00945592972E-02
  9.99660695172E-01  2.00945592972E-02
  9.99633297025E-01  2.00945592972E-02
  9.99603866019E-01  2.00945592972E-02
  9.99573779148E-01  2.00945592972E-02
  9.99538358058E-01  2.00945592972E-02
  9.99501989181E-01  2.00945592972E-02
  9.99463003498E-01  2.00945592972E-02
  9.99421236303E-01  2.00945592972E-02
  9.99376515095E-01  2.00945592972E-02
  9.99328659558E-01  2.00945592972E-02
  9.99277481625E-01  2.00945592972E-02
  9.99222785594E-01  2.00945592972E-02
  9.99164368466E-01  2.00945592972E-02
  9.99102020383E-01  2.00945592972E-02
  9.99035524783E-01  2.00945592972E-02
  9.98964658465E-01  2.00945592972E-02
  9.98877848818E-01  2.00945592972E-02
  9.98795591018E-01  2.00945592972E-02
  9.98723500915E-01  2.00945592972E-02
  9.98632782926E-01  2.00945592972E-02
  9.98536480188E-01  2.00945592972E-02
  9.98434337023E-01  2.00945592972E-02
  9.98326098567E-01  2.00945592972E-02
  9.98162317018E-01  2.00945592972E-02
  9.98103984021E-01  2.00945592972E-02
  9.97988745920E-01  2.00945592972E-02
  9.97760267366E-01  2.00945592972E-02
  9.97684890242E-01  2.00945592972E-02
  9.97541460453E-01  2.00945592972E-02
  9.97377322738E-01  2.00945592972E-02
  9.97211715032E-01  2.00945592972E-02
  9.97037952680E-01  2.00945592972E-02
  9.96855842969E-01  2.00945592972E-02
  9.96665203276E-01  2.00945592972E-02
  9.96465861886E-01  2.00945592972E-02
  9.96257658716E-01  2.00945592972E-02
  9.95978531189E-01  2.00945592972E-02
  9.95902006984E-01  2.00945592972E-02
  9.95575327105E-01  2.00945592972E-02
  9.95298072116E-01  2.00945592972E-02
  9.95078839323E-01  2.00945592972E-02
  9.94894733909E-01  2.00945592972E-02
  9.94540385771E-01  2.00945592972E-02
  9.94256168332E-01  2.00945592972E-02
  9.93961695435E-01  2.00945592972E-02
  9.93767959727E-01  2.00945592972E-02
  9.93341117675E-01  2.00945592972E-02
  9.93014587612E-01  2.00945592972E-02
  9.92676915148E-01  2.00945592972E-02
  9.92327864605E-01  2.00945592972E-02
  9.91767551830E-01  2.00945592972E-02
  9.91594619193E-01  2.00945592972E-02
  9.91254354745E-01  2.00945592972E-02
  9.90813008376E-01  2.00945592972E-02
  9.90403427947E-01  2.00945592972E-02
  9.89980993428E-01  2.00945592972E-02
  9.89545450582E-01  2.00945592972E-02
  9.88912271039E-01  2.00945592972E-02
  9.88633993658E-01  2.00945592972E-02
  9.88157617227E-01  2.00945592972E-02
  9.87455469441E-01  2.00945592972E-02
  9.86929579912E-01  2.00945592972E-02
  9.86642888058E-01  2.00945592972E-02
  9.86108716714E-01  2.00945592972E-02
  9.85559551603E-01  2.00945592972E-02
  9.84995192917E-01  2.00945592972E-02
  9.84342329733E-01  2.00945592972E-02
  9.83820138219E-01  2.00945592972E-02
  9.83209092516E-01  2.00945592972E-02
  9.82582147442E-01  2.00945592972E-02
  9.81939150546E-01  2.00945592972E-02
  9.81313529900E-01  2.00945592972E-02
  9.80604436729E-01  2.00945592972E-02
  9.79912461445E-01  2.00945592972E-02
  9.79350691673E-01  2.00945592972E-02
  9.78478676536E-01  2.00945592972E-02
  9.77736670353E-01  2.00945592972E-02
  9.76977787797E-01  2.00945592972E-02
  9.75958667086E-01  2.00945592972E-02
  9.75438039635E-01  2.00945592972E-02
  9.74599015243E-01  2.00945592972E-02
  9.73771834713E-01  2.00945592972E-02
  9.72927426138E-01  2.00945592972E-02
  9.72065747126E-01  2.00945592972E-02
  9.71098509676E-01  2.00945592972E-02
  9.70721258924E-01  2.00945592972E-02
  9.69154424950E-01  2.00945592972E-02
  9.68445700269E-01  2.00945592972E-02
  9.67497396869E-01  2.00945592972E-02
  9.66531779661E-01  2.00945592972E-02
  9.65548874222E-01  2.00945592972E-02
  9.64548714926E-01  2.00945592972E-02
  9.63531344341E-01  2.00945592972E-02
  9.62354715426E-01  2.00945592972E-02
  9.61445173122E-01  2.00945592972E-02
  9.60376501941E-01  2.00945592972E-02
  9.59290870259E-01  2.00945592972E-02
  9.58188365941E-01  2.00945592972E-02
  9.57069085923E-01  2.00945592972E-02
  9.55933133850E-01  2.00945592972E-02
  9.54449187706E-01  2.00945592972E-02
  9.53445058034E-01  2.00945592972E-02
  9.52426363271E-01  2.00945592972E-02
  9.51224888041E-01  2.00945592972E-02
  9.49827340794E-01  2.00945592972E-02
  9.48773892793E-01  2.00945592972E-02
  9.47524663208E-01  2.00945592972E-02
  9.46259808871E-01  2.00945592972E-02
  9.44729215253E-01  2.00945592972E-02
  9.43683841158E-01  2.00945592972E-02
  9.41802993429E-01  2.00945592972E-02
  9.41047256399E-01  2.00945592972E-02
  9.39706694680E-01  2.00945592972E-02
  9.38351505345E-01  2.00945592972E-02
  9.36981869124E-01  2.00945592972E-02
  9.35597969511E-01  2.00945592972E-02
  9.33594026643E-01  2.00945592972E-02
  9.32788083145E-01  2.00945592972E-02
  9.31362518448E-01  2.00945592972E-02
  9.29923445071E-01  2.00945592972E-02
  9.28471055265E-01  2.00945592972E-02
  9.27005542098E-01  2.00945592972E-02
  9.25527098865E-01  2.00945592972E-02
  9.24572482138E-01  2.00945592972E-02
  9.23028982707E-01  2.00945592972E-02
  9.21016091820E-01  2.00945592972E-02
  9.19487858310E-01  2.00945592972E-02
  9.17947658728E-01  2.00945592972E-02
  9.16395685222E-01  2.00945592972E-02
  9.14832129458E-01  2.00945592972E-02
  9.12953658055E-01  2.00945592972E-02
  9.12260689784E-01  2.00945592972E-02
  9.10575684821E-01  2.00945592972E-02
  9.08465854902E-01  2.00945592972E-02
  9.06847241807E-01  2.00945592972E-02
  9.05218182543E-01  2.00945592972E-02
  9.03578863468E-01  2.00945592972E-02
  9.01929469731E-01  2.00945592972E-02
  8.99811029430E-01  2.00945592972E-02
  8.98601178594E-01  2.00945592972E-02
  8.96922658973E-01  2.00945592972E-02
  8.94676747317E-01  2.00945592972E-02
  8.93026865441E-01  2.00945592972E-02
  8.91912641794E-01  2.00945592972E-02
  8.90116856791E-01  2.00945592972E-02
  8.88165954916E-01  2.00945592972E-02
  8.86696438757E-01  2.00945592972E-02
  8.84921121437E-01  2.00945592972E-02
  8.83172714306E-01  2.00945592972E-02
  8.81416337291E-01  2.00945592972E-02
  8.79652154505E-01  2.00945592972E-02
  8.77880328057E-01  2.00945592972E-02
  8.76101018013E-01  2.00945592972E-02
  8.74712621259E-01  2.00945592972E-02
  8.71882881581E-01  2.00945592972E-02
  8.70719712201E-01  2.00945592972E-02
  8.68912027719E-01  2.00945592972E-02
  8.67097628224E-01  2.00945592972E-02
  8.65276660918E-01  2.00945592972E-02
  8.63208837998E-01  2.00945592972E-02
  8.62282878763E-01  2.00945592972E-02
  8.59775762766E-01  2.00945592972E-02
  8.56603476479E-01  2.00945592972E-02
  8.55215945787E-01  2.00945592972E-02
  8.54220805830E-01  2.00945592972E-02
  8.52357795788E-01  2.00945592972E-02
  8.50489309049E-01  2.00945592972E-02
  8.48615470340E-01  2.00945592972E-02
  8.46736402365E-01  2.00945592972E-02
  8.44852225839E-01  2.00945592972E-02
  8.42963059515E-01  2.00945592972E-02
  8.41069020212E-01  2.00945592972E-02
  8.39502235024E-01  2.00945592972E-02
  8.37395824039E-01  2.00945592972E-02
  8.36206387932E-01  2.00945592972E-02
  8.33446376410E-01  2.00945592972E-02
  8.31529659604E-01  2.00945592972E-02
  8.29608731848E-01  2.00945592972E-02
  8.27683697298E-01  2.00945592972E-02
  8.25754658432E-01  2.00945592972E-02
  8.23681050325E-01  2.00945592972E-02
  8.21570132317E-01  2.00945592972E-02
  8.19944513797E-01  2.00945592972E-02
  8.18000449999E-01  2.00945592972E-02
  8.15392718311E-01  2.00945592972E-02
  8.13482164846E-01  2.00945592972E-02
  8.12147519941E-01  2.00945592972E-02
  8.10189944946E-01  2.00945592972E-02
  8.08229217551E-01  2.00945592972E-02
  8.06265425169E-01  2.00945592972E-02
  8.04298653870E-01  2.00945592972E-02
  8.02328988416E-01  2.00945592972E-02
  8.00356512288E-01  2.00945592972E-02
  7.98381307688E-01  2.00945592972E-02
  7.96403455547E-01  2.00945592972E-02
  7.94423035577E-01  2.00945592972E-02
  7.92440126325E-01  2.00945592972E-02
  7.91060156973E-01  2.00945592972E-02
  7.88556210521E-01  2.00945592972E-02
  7.86477222027E-01  2.00945592972E-02
  7.84485118937E-01  2.00945592972E-02
  7.82490902742E-01  2.00945592972E-02
  7.80494645544E-01  2.00945592972E-02
  7.78496418459E-01  2.00945592972E-02
  7.76496291638E-01  2.00945592972E-02
  7.74494334291E-01  2.00945592972E-02
  7.72490614711E-01  2.00945592972E-02
  7.70485200295E-01  2.00945592972E-02
  7.67500471261E-01  2.00945592972E-02
  7.65595079762E-01  2.00945592972E-02
  7.64459425246E-01  2.00945592972E-02
  7.63362993459E-01  2.00945592972E-02
  7.60434958778E-01  2.00945592972E-02
  7.58420744186E-01  2.00945592972E-02
  7.56405283258E-01  2.00945592972E-02
  7.54388636988E-01  2.00945592972E-02
  7.52370865660E-01  2.00945592972E-02
  7.50352028866E-01  2.00945592972E-02
  7.48332185523E-01  2.00945592972E-02
  7.45631051919E-01  2.00945592972E-02
  7.44289699667E-01  2.00945592972E-02
  7.43059387870E-01  2.00945592972E-02
  7.40243874527E-01  2.00945592972E-02
  7.38219860424E-01  2.00945592972E-02
  7.36195180130E-01  2.00945592972E-02
  7.34169888627E-01  2.00945592972E-02
  7.31249397036E-01  2.00945592972E-02
  7.30117671699E-01  2.00945592972E-02
  7.28799669210E-01  2.00945592972E-02
  7.26063673080E-01  2.00945592972E-02
  7.24036143024E-01  2.00945592972E-02
  7.22345063428E-01  2.00945592972E-02
  7.20843391787E-01  2.00945592972E-02
  7.17952017186E-01  2.00945592972E-02
  7.15923645698E-01  2.00945592972E-02
  7.13895191391E-01  2.00945592972E-02
  7.11866704331E-01  2.00945592972E-02
  7.09838234108E-01  2.00945592972E-02
  7.07809829847E-01  2.00945592972E-02
  7.05781540212E-01  2.00945592971E-02
  7.03025532584E-01  2.00945592971E-02
  7.02061348376E-01  2.00945592971E-02
  6.99052436239E-01  2.00945592972E-02
  6.97670449202E-01  2.00945592972E-02
  6.94787626861E-01  2.00945592972E-02
  6.93973069595E-01  2.00945592972E-02
  6.91590656692E-01  2.00945592972E-02
  6.89564984494E-01  2.00945592972E-02
  6.87539845472E-01  2.00945592972E-02
  6.85515284100E-01  2.00945592972E-02
  6.83491344464E-01  2.00945592972E-02
  6.81468070271E-01  2.00945592972E-02
  6.79445504858E-01  2.00945592972E-02
  6.77423691190E-01  2.00945592972E-02
  6.75474318179E-01  2.00945592972E-02
  6.74259504961E-01  2.00945592972E-02
  6.72245314419E-01  2.00945592972E-02
  6.69344781950E-01  2.00945592972E-02
  6.67327359261E-01  2.00945592972E-02
  6.65310938748E-01  2.00945592972E-02
  6.63295561195E-01  2.00945592972E-02
  6.61281267130E-01  2.00945592972E-02
  6.59268096740E-01  2.00945592972E-02
  6.57256089869E-01  2.00945592972E-02
  6.54536006811E-01  2.00945592972E-02
  6.53069219687E-01  2.00945592972E-02
  6.51227433047E-01  2.00945592972E-02
  6.49220472071E-01  2.00945592972E-02
  6.47214868761E-01  2.00945592972E-02
  6.45210660941E-01  2.00945592972E-02
  6.43207886104E-01  2.00945592972E-02
  6.41206581414E-01  2.00945592972E-02
  6.39206783702E-01  2.00945592972E-02
  6.36282122021E-01  2.00945592972E-02
  6.34999918675E-01  2.00945592972E-02
  6.33216776401E-01  2.00945592972E-02
  6.31223368642E-01  2.00945592972E-02
  6.29231647102E-01  2.00945592972E-02
  6.27241646648E-01  2.00945592972E-02
  6.25253401824E-01  2.00945592972E-02
  6.24043933250E-01  2.00945592972E-02
  6.22304816111E-01  2.00945592972E-02
  6.19752656812E-01  2.00945592972E-02
  6.17362049007E-01  2.00945592972E-02
  6.15339682336E-01  2.00945592972E-02
  6.13362678706E-01  2.00945592972E-02
  6.11387663408E-01  2.00945592972E-02
  6.09414668389E-01  2.00945592972E-02
  6.07443725269E-01  2.00945592972E-02
  6.05474865341E-01  2.00945592972E-02
  6.02351052622E-01  2.00945592972E-02
  6.02339718004E-01  2.00945592972E-02
  6.00261524483E-01  2.00945592972E-02
  5.96942129346E-01  2.00945592972E-02
  5.95662784023E-01  2.00945592972E-02
  5.93707063584E-01  2.00945592972E-02
  5.91753635840E-01  2.00945592972E-02
  5.89802528179E-01  2.00945592972E-02
  5.87853767271E-01  2.00945592972E-02
  5.85907379522E-01  2.00945592972E-02
  5.83963391084E-01  2.00945592972E-02
  5.82335454316E-01  2.00945592972E-02
  5.80045073398E-01  2.00945592972E-02
  5.78146075657E-01  2.00945592972E-02
  5.76211941160E-01  2.00945592972E-02
  5.74280333136E-01  2.00945592972E-02
  5.72351276344E-01  2.00945592972E-02
  5.70424795332E-01  2.00945592972E-02
  5.68292766397E-01  2.00945592972E-02
  5.65771932587E-01  2.00945592972E-02
  5.64284525865E-01  2.00945592972E-02
  5.62745100475E-01  2.00945592972E-02
  5.60831859834E-01  2.00945592972E-02
  5.58921338191E-01  2.00945592972E-02
  5.57013558796E-01  2.00945592972E-02
