 0.394058E+01 0.363771E+01
 0.393133E+01 0.363374E+01
 0.392007E+01 0.362868E+01
 0.390638E+01 0.362222E+01
 0.388961E+01 0.361372E+01
 0.386896E+01 0.360219E+01
 0.384315E+01 0.358610E+01
 0.381047E+01 0.356344E+01
 0.379619E+01 0.355340E+01
 0.379176E+01 0.355022E+01
 0.376915E+01 0.353363E+01
 0.375285E+01 0.352112E+01
 0.373315E+01 0.350516E+01
 0.371078E+01 0.348361E+01
 0.369768E+01 0.346658E+01
 0.368560E+01 0.344437E+01
 0.367985E+01 0.342998E+01
 0.367494E+01 0.341448E+01
 0.367007E+01 0.339721E+01
 0.366709E+01 0.338811E+01
 0.366384E+01 0.337786E+01
 0.366045E+01 0.336956E+01
 0.365804E+01 0.336797E+01
 0.365532E+01 0.336754E+01
 0.365217E+01 0.337094E+01
 0.364866E+01 0.338114E+01
 0.364391E+01 0.339899E+01
 0.363909E+01 0.343144E+01
 0.363522E+01 0.346177E+01
 0.363090E+01 0.350145E+01
 0.362789E+01 0.353312E+01
 0.362413E+01 0.356925E+01
 0.362030E+01 0.360945E+01
 0.361654E+01 0.365100E+01
 0.361317E+01 0.369061E+01
 0.361009E+01 0.372396E+01
 0.360776E+01 0.375027E+01
 0.360601E+01 0.376986E+01
 0.360464E+01 0.378528E+01
 0.360378E+01 0.379390E+01
 0.360303E+01 0.380254E+01
 0.360237E+01 0.381164E+01
 0.360154E+01 0.382143E+01
 0.360059E+01 0.383261E+01
 0.359962E+01 0.384418E+01
 0.359874E+01 0.385493E+01
 0.359813E+01 0.386324E+01
 0.359767E+01 0.386915E+01
 0.359738E+01 0.387289E+01
 0.359717E+01 0.387555E+01
 0.359701E+01 0.387741E+01
 0.359693E+01 0.387859E+01
 0.359684E+01 0.387964E+01
 0.359676E+01 0.388067E+01
 0.359670E+01 0.388143E+01
 0.359665E+01 0.388201E+01
 0.359661E+01 0.388253E+01
 0.359657E+01 0.388303E+01
 0.359653E+01 0.388345E+01
 0.359651E+01 0.388379E+01
 0.359649E+01 0.388404E+01
 0.359647E+01 0.388423E+01
 0.359646E+01 0.388444E+01
 0.359645E+01 0.388454E+01
 0.359644E+01 0.388475E+01
 0.359642E+01 0.388495E+01
 0.359640E+01 0.388518E+01
 0.359638E+01 0.388547E+01
 0.359636E+01 0.388575E+01
 0.359633E+01 0.388607E+01
 0.359631E+01 0.388638E+01
 0.359589E+01 0.388645E+01
 0.359586E+01 0.388684E+01
 0.359584E+01 0.388715E+01
 0.359583E+01 0.388731E+01
 0.359582E+01 0.388749E+01
 0.359583E+01 0.388739E+01
 0.359585E+01 0.388727E+01
 0.359589E+01 0.388689E+01
 0.359635E+01 0.388648E+01
 0.359644E+01 0.388563E+01
 0.359654E+01 0.388469E+01
 0.359666E+01 0.388353E+01
 0.359679E+01 0.388230E+01
 0.359694E+01 0.388088E+01
 0.359709E+01 0.387940E+01
 0.359727E+01 0.387777E+01
 0.359746E+01 0.387597E+01
 0.359768E+01 0.387392E+01
 0.359792E+01 0.387167E+01
 0.359819E+01 0.386918E+01
 0.359844E+01 0.386635E+01
 0.359879E+01 0.386314E+01
 0.359899E+01 0.386130E+01
 0.359925E+01 0.385913E+01
 0.359951E+01 0.385655E+01
 0.359985E+01 0.385323E+01
 0.360026E+01 0.384912E+01
 0.360058E+01 0.384605E+01
 0.360092E+01 0.384265E+01
 0.360129E+01 0.383891E+01
 0.360177E+01 0.383411E+01
 0.360232E+01 0.382822E+01
 0.360293E+01 0.382067E+01
 0.360353E+01 0.381449E+01
 0.360425E+01 0.380825E+01
 0.360497E+01 0.380104E+01
 0.360581E+01 0.379255E+01
 0.360688E+01 0.378200E+01
 0.360759E+01 0.377503E+01
 0.360862E+01 0.376517E+01
 0.360997E+01 0.375262E+01
 0.361149E+01 0.373921E+01
 0.361346E+01 0.372400E+01
 0.361544E+01 0.370882E+01
 0.361783E+01 0.369523E+01
 0.362046E+01 0.368571E+01
 0.362264E+01 0.368268E+01
 0.362571E+01 0.368445E+01
 0.362701E+01 0.368743E+01
 0.363029E+01 0.369596E+01
 0.363245E+01 0.370499E+01
 0.363427E+01 0.371199E+01
 0.363537E+01 0.371659E+01
 0.363610E+01 0.372091E+01
 0.363735E+01 0.372500E+01
 0.364014E+01 0.373270E+01
 0.364150E+01 0.373847E+01
 0.364391E+01 0.374504E+01
 0.364533E+01 0.374876E+01
 0.364821E+01 0.375383E+01
 0.365190E+01 0.376038E+01
 0.366253E+01 0.377168E+01
 0.368644E+01 0.378268E+01
 0.371098E+01 0.379004E+01
 0.373206E+01 0.379421E+01
 0.374841E+01 0.379724E+01
 0.376138E+01 0.380016E+01
 0.377365E+01 0.380327E+01
 0.378423E+01 0.380603E+01
 0.379583E+01 0.380961E+01
 0.380624E+01 0.381242E+01
 0.380820E+01 0.381340E+01
 0.381068E+01 0.381439E+01
 0.381502E+01 0.381644E+01
 0.381923E+01 0.381754E+01
 0.382533E+01 0.381999E+01
 0.383103E+01 0.382175E+01
 0.383827E+01 0.382451E+01
 0.384505E+01 0.382691E+01
 0.385320E+01 0.383010E+01
 0.385963E+01 0.383270E+01
 0.386752E+01 0.383632E+01
 0.387504E+01 0.383999E+01
 0.388282E+01 0.384417E+01
 0.388954E+01 0.384706E+01
 0.389544E+01 0.385063E+01
 0.390441E+01 0.385570E+01
 0.390834E+01 0.385971E+01
 0.390471E+01 0.386280E+01
 0.389219E+01 0.386161E+01
 0.387635E+01 0.385991E+01
 0.386269E+01 0.385674E+01
 0.383065E+01 0.384963E+01
 0.379899E+01 0.384114E+01
 0.377040E+01 0.383225E+01
 0.374660E+01 0.382399E+01
 0.371002E+01 0.380801E+01
 0.372642E+01 0.381897E+01
 0.367821E+01 0.379887E+01
 0.365289E+01 0.374682E+01
 0.365029E+01 0.373918E+01
 0.364687E+01 0.373018E+01
 0.364497E+01 0.372406E+01
 0.364298E+01 0.371398E+01
 0.364096E+01 0.370683E+01
 0.363848E+01 0.369395E+01
 0.363600E+01 0.368343E+01
 0.363336E+01 0.367190E+01
 0.363045E+01 0.366196E+01
 0.362725E+01 0.365938E+01
